speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop
CH,annotated-0_51968990-1,40794470,40795070,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,40795070,40795870,1,NA,NA
CH,annotated-0_51968990-1,40796910,40797510,NA,3,NA,NA,40799720,40801090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40798320,40798920,NA,3,40796910,40797510,40799720,40801090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40799720,40801090,NA,3,40796910,40797510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40804100,40806230,NA,2,NA,NA,40807030,40807950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40807030,40807950,NA,2,40804100,40806230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40809580,40810280,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,40810280,40812180,1,NA,NA
CH,annotated-0_51968990-1,40825330,40825980,NA,2,NA,NA,40826790,40827400,MA,40822890,40824420,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40826790,40827400,NA,2,40825330,40825980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40830610,40831210,NA,2,NA,NA,40831210,40832350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40831210,40832350,NA,2,40830610,40831210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40838710,40839340,NA,3,NA,NA,40841700,40843480,MA,40837710,40838710,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40840140,40840740,NA,3,40838710,40839340,40841700,40843480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40841700,40843480,NA,3,40838710,40839340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40852470,40853230,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40857020,40857620,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40861360,40862160,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40890570,40891170,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40894340,40895450,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40898840,40899440,NA,2,NA,NA,40900240,40902370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40900240,40902370,NA,2,40898840,40899440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40903550,40904340,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40907210,40907820,NA,1,NA,NA,NA,NA,FA,40906070,40907210,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40915790,40916830,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,40916830,40917830,1,NA,NA
CH,annotated-0_51968990-1,40924680,40925280,NA,2,NA,NA,40926080,40926680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40926080,40926680,NA,2,40924680,40925280,NA,NA,NA,NA,NA,NA,NA,NA,FA,40927560,40928670,1,NA,NA
CH,annotated-0_51968990-1,40929510,40930590,NA,1,NA,NA,NA,NA,FA,40927560,40928670,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40931620,40932250,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40934640,40935240,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40942510,40943110,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40945480,40946090,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40948710,40949650,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40951770,40952370,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,40953570,40954410,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41051740,41052360,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41054460,41055330,NA,1,NA,NA,NA,NA,FA,41053660,41054460,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41059990,41060940,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41071630,41072820,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41075800,41077570,NA,3,NA,NA,41078590,41079290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41077570,41078590,NA,3,41075800,41077570,41078590,41079290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41078590,41079290,NA,3,41075800,41077570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41081160,41082510,NA,3,NA,NA,41083960,41085200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41082510,41083960,NA,3,41081160,41082510,41083960,41085200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41083960,41085200,NA,3,41081160,41082510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41089010,41090340,NA,1,NA,NA,NA,NA,FA,41087790,41089010,2,41087100,41087790,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41097120,41098360,NA,2,NA,NA,41099230,41101140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41099230,41101140,NA,2,41097120,41098360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41133650,41134840,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41137160,41137860,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41147590,41148270,NA,1,NA,NA,NA,NA,MA,41145780,41146790,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41149290,41149900,NA,2,NA,NA,41150700,41151300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41150700,41151300,NA,2,41149290,41149900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41156390,41157390,NA,2,NA,NA,41157390,41158060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41157390,41158060,NA,2,41156390,41157390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41165860,41168390,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41169890,41170490,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41175910,41177810,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41182980,41184030,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41185750,41186480,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41192160,41192870,NA,2,NA,NA,41193670,41194270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41193670,41194270,NA,2,41192160,41192870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41195430,41197810,NA,3,NA,NA,41200260,41201180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41198630,41199460,NA,3,41195430,41197810,41200260,41201180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41200260,41201180,NA,3,41195430,41197810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41209340,41211590,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41216280,41216900,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41231150,41231790,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41240220,41241790,NA,1,NA,NA,NA,NA,FA,41238920,41240220,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41249590,41250190,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41255290,41255890,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41266120,41266810,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41267930,41268830,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41290660,41292790,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41299660,41300670,NA,1,NA,NA,NA,NA,FA,41297760,41298850,3,41295950,41297140,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41301720,41302320,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41304190,41304830,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41310280,41312360,NA,1,NA,NA,NA,NA,FA,41308270,41309400,1,NA,NA,FA,41312360,41313160,1,NA,NA
CH,annotated-0_51968990-1,41313960,41315260,NA,1,NA,NA,NA,NA,FA,41312360,41313160,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41326660,41327300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41332180,41333350,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41341370,41343170,NA,3,NA,NA,41344170,41346950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41343170,41344170,NA,3,41341370,41343170,41344170,41346950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41344170,41346950,NA,3,41341370,41343170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41355990,41358320,NA,3,NA,NA,41359620,41360320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41358320,41359620,NA,3,41355990,41358320,41359620,41360320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41359620,41360320,NA,3,41355990,41358320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41363730,41364950,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41368400,41369040,NA,3,NA,NA,41371720,41372320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41369840,41370920,NA,3,41368400,41369040,41371720,41372320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41371720,41372320,NA,3,41368400,41369040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41374910,41376450,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41383410,41384410,NA,3,NA,NA,41385870,41386600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41384410,41385010,NA,3,41383410,41384410,41385870,41386600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41385870,41386600,NA,3,41383410,41384410,NA,NA,NA,NA,NA,NA,NA,NA,FA,41386600,41387950,1,NA,NA
CH,annotated-0_51968990-1,41387950,41388660,NA,1,NA,NA,NA,NA,FA,41386600,41387950,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41393540,41394370,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41414020,41414920,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41418170,41419060,NA,3,NA,NA,41423750,41424350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41419960,41422950,NA,3,41418170,41419060,41423750,41424350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41423750,41424350,NA,3,41418170,41419060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41469410,41470010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41471630,41472640,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41477550,41478160,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41483020,41484210,NA,3,NA,NA,41487260,41488070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41485050,41486440,NA,3,41483020,41484210,41487260,41488070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41487260,41488070,NA,3,41483020,41484210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41489680,41490350,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41495350,41495950,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41500520,41501220,NA,2,NA,NA,41502210,41503490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41502210,41503490,NA,2,41500520,41501220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41516260,41517520,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41519450,41520250,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41531960,41532670,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41534170,41535180,NA,2,NA,NA,41535980,41537510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41535980,41537510,NA,2,41534170,41535180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41539310,41539910,NA,3,NA,NA,41541590,41543710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41540710,41541590,NA,3,41539310,41539910,41541590,41543710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41541590,41543710,NA,3,41539310,41539910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41545800,41546960,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41548560,41550180,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41551980,41554040,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41557450,41558080,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41570830,41571430,NA,2,NA,NA,41571430,41572660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41571430,41572660,NA,2,41570830,41571430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41575800,41576410,NA,4,NA,NA,41580150,41581390,FA,41574000,41575000,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41576410,41577650,NA,4,41575800,41576410,41580150,41581390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41578450,41579230,NA,4,41575800,41576410,41580150,41581390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41580150,41581390,NA,4,41575800,41576410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41583520,41584750,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41588770,41589560,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,41589560,41590360,1,NA,NA
CH,annotated-0_51968990-1,41594870,41595690,NA,1,NA,NA,NA,NA,FA,41592770,41594070,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41596910,41597540,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41601270,41601870,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41613770,41614370,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41624720,41625330,NA,4,NA,NA,41630120,41631100,FA,41623660,41624720,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41626130,41627500,NA,4,41624720,41625330,41630120,41631100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41628480,41629180,NA,4,41624720,41625330,41630120,41631100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41630120,41631100,NA,4,41624720,41625330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41632880,41633480,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,41633480,41634480,1,NA,NA
CH,annotated-0_51968990-1,41636500,41637100,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41640920,41642060,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41650500,41651100,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41655270,41656110,NA,2,NA,NA,41656950,41657610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41656950,41657610,NA,2,41655270,41656110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41660980,41661580,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41664650,41667510,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41675450,41676580,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41700150,41700750,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41742600,41743910,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41751070,41751680,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41783270,41784140,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41795800,41796470,NA,3,NA,NA,41797270,41798060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41796470,41797270,NA,3,41795800,41796470,41797270,41798060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41797270,41798060,NA,3,41795800,41796470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41803360,41804070,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41805100,41805700,NA,2,NA,NA,41806670,41807270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41806670,41807270,NA,2,41805100,41805700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41809680,41810530,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41813100,41813750,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41816450,41817060,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41821220,41822230,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,41823030,41824030,2,41824030,41824630
CH,annotated-0_51968990-1,41828750,41829350,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41859050,41860390,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41864390,41865370,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41867830,41868830,NA,2,NA,NA,41868830,41869800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41868830,41869800,NA,2,41867830,41868830,NA,NA,NA,NA,NA,NA,NA,NA,MA,41870710,41872130,1,NA,NA
CH,annotated-0_51968990-1,41872130,41872830,NA,3,NA,NA,41873980,41874580,MA,41870710,41872130,1,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41872830,41873980,NA,3,41872130,41872830,41873980,41874580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41873980,41874580,NA,3,41872130,41872830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41881230,41881830,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41927030,41927650,NA,5,NA,NA,41935410,41936080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41928460,41930600,NA,5,41927030,41927650,41935410,41936080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41931410,41934610,NA,5,41927030,41927650,41935410,41936080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41934610,41935410,NA,5,41927030,41927650,41935410,41936080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41935410,41936080,NA,5,41927030,41927650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41937760,41939210,NA,5,NA,NA,41944820,41945420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41940100,41940710,NA,5,41937760,41939210,41944820,41945420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,annotated-0_51968990-1,41940710,41942390,NA,5,41937760,41939210,41944820,41945420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
