speaker,annot.clip,start.ms,stop.ms,addressee,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.post.increment.start,response.post.increment.stop
CHN,annotated-0-FULL_RECORDING,44842220,44848120,NA,NA,NA,NA,NA,FAN,44839590,44841230,NA,NA,FAN,44848120,44850100,44851070,44852080
CHN,annotated-0-FULL_RECORDING,44863310,44864750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,44864750,44865750,NA,NA
CHN,annotated-0-FULL_RECORDING,44869170,44871120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,44872080,44873340,NA,NA
CHN,annotated-0-FULL_RECORDING,44873340,44876170,NA,NA,NA,44877750,44878750,FAN,44872080,44873340,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44877030,44877750,NA,44873340,44876170,44877750,44878750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44877750,44878750,NA,44873340,44876170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44879790,44880670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44886100,44886700,NA,NA,NA,NA,NA,FAN,44883590,44885300,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44902070,44905760,NA,NA,NA,NA,NA,FAN,44900340,44902070,NA,NA,FAN,44905760,44909250,44909850,44911870
CHN,annotated-0-FULL_RECORDING,44911870,44912470,NA,NA,NA,NA,NA,FAN,44909850,44911870,44905760,44909250,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44924020,44924810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44925940,44927400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44928550,44930480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44945490,44946540,NA,NA,NA,NA,NA,FAN,44944180,44945490,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44949250,44949920,NA,NA,NA,NA,NA,FAN,44947850,44949250,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44957210,44958050,NA,NA,NA,NA,NA,FAN,44954940,44956410,NA,NA,FAN,44958050,44959610,44960410,44961420
CHN,annotated-0-FULL_RECORDING,44964820,44967070,NA,NA,NA,44968210,44970100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44967070,44968210,NA,44964820,44967070,44968210,44970100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44968210,44970100,NA,44964820,44967070,NA,NA,NA,NA,NA,NA,NA,FAN,44970100,44973890,NA,NA
CHN,annotated-0-FULL_RECORDING,44975320,44976000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,44976000,44977470,44978450,44979450
CHN,annotated-0-FULL_RECORDING,44979450,44980100,NA,NA,NA,44981130,44981730,FAN,44978450,44979450,44976000,44977470,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44980100,44981130,NA,44979450,44980100,44981130,44981730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44981130,44981730,NA,44979450,44980100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,44985690,44986740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,44987540,44988550,NA,NA
CHN,annotated-0-FULL_RECORDING,45016410,45017410,NA,NA,NA,45018320,45018950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45018320,45018950,NA,45016410,45017410,NA,NA,NA,NA,NA,NA,NA,FAN,45019770,45020780,NA,NA
CHN,annotated-0-FULL_RECORDING,45020780,45021520,NA,NA,NA,NA,NA,FAN,45019770,45020780,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45093140,45093740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45097060,45097850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45099300,45099900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45110650,45111250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45185780,45186410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45200340,45201770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45243800,45245860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45248110,45249630,NA,NA,NA,45249630,45250630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45249630,45250630,NA,45248110,45249630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45252060,45252750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,45253690,45255180,NA,NA
CHN,annotated-0-FULL_RECORDING,45276980,45278030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45280360,45280970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45285360,45285960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45305260,45305870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45310010,45310610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45314670,45315660,NA,NA,NA,NA,NA,FAN,45313250,45314670,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45322960,45323560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45327560,45328160,NA,NA,NA,45329010,45330350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45329010,45330350,NA,45327560,45328160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45334540,45335210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45336840,45337540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45339150,45339820,NA,NA,NA,45340640,45341340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45340640,45341340,NA,45339150,45339820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45346450,45347070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45355300,45356300,NA,NA,NA,45356300,45357800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45356300,45357800,NA,45355300,45356300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45365320,45365960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45389210,45389880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45391490,45393340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,45394150,45394750,NA,NA
CHN,annotated-0-FULL_RECORDING,45395580,45396210,NA,NA,NA,NA,NA,FAN,45394150,45394750,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45400560,45401210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45418460,45419060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45428370,45429370,NA,NA,NA,45429370,45430030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45429370,45430030,NA,45428370,45429370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45433000,45433670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45472490,45473400,NA,NA,NA,45474250,45475270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45474250,45475270,NA,45472490,45473400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45476610,45477820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45507860,45508470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45514410,45515010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45516810,45517410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45518630,45519630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45522300,45523640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45545480,45546950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,45547910,45548990,NA,NA
CHN,annotated-0-FULL_RECORDING,45550640,45551570,NA,NA,NA,NA,NA,MAN,45548990,45550640,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45568340,45568970,NA,NA,NA,45569920,45570790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45569920,45570790,NA,45568340,45568970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45643620,45644600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45704860,45705550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45735570,45736180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45914640,45915250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,45987360,45987960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46009870,46011180,NA,NA,NA,46013480,46014080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46012080,46012680,NA,46009870,46011180,46013480,46014080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46013480,46014080,NA,46009870,46011180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46019160,46020140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46023900,46024530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46166320,46166920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46365110,46365860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46371760,46372580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46383090,46383940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAN,46383940,46384940,46385540,46387000
CHN,annotated-0-FULL_RECORDING,46447810,46448810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAN,46449610,46450610,NA,NA
CHN,annotated-0-FULL_RECORDING,46525810,46526410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,46527240,46528240,NA,NA
CHN,annotated-0-FULL_RECORDING,46612550,46613540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46630070,46631790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAN,46632630,46633630,NA,NA
CHN,annotated-0-FULL_RECORDING,46637060,46637660,NA,NA,NA,46638490,46639580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46638490,46639580,NA,46637060,46637660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46675600,46676200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46760270,46760970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46762780,46763390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46839160,46839820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46862910,46863550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46895120,46896750,NA,NA,NA,46897570,46898190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46897570,46898190,NA,46895120,46896750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46901390,46901990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46906250,46906960,NA,NA,NA,46907760,46908720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46907760,46908720,NA,46906250,46906960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46921320,46921980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,46950760,46951360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47013970,47014660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47018150,47019190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47023450,47024680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47027120,47029420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47030880,47032180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47034370,47035600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47037090,47037690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47041320,47042300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47053310,47054750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47056930,47057970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47142610,47143210,NA,NA,NA,47144030,47144630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47144030,47144630,NA,47142610,47143210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47202510,47203190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47311450,47312050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAN,47312850,47313850,NA,NA
CHN,annotated-0-FULL_RECORDING,47331630,47332560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47338810,47339410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47352390,47352990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47356260,47357060,NA,NA,NA,NA,NA,FAN,47355460,47356260,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47463570,47464170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47467910,47468510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47473360,47473960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47476500,47477120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47569960,47570590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47777130,47777860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47781810,47782510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47783550,47784180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47788710,47789460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47875660,47876690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47879790,47880490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47881950,47882550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47898890,47899610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47902810,47903850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,47960760,47961360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48000850,48001610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48002830,48003430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48028080,48028700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48035380,48036420,NA,NA,NA,48036420,48037120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48036420,48037120,NA,48035380,48036420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48130990,48131590,NA,NA,NA,NA,NA,MAN,48129050,48130060,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48132660,48133260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48137000,48137600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,48138400,48139430,NA,NA
CHN,annotated-0-FULL_RECORDING,48192410,48193980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48204360,48204960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48207980,48208580,NA,NA,NA,48211820,48212420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48208580,48209590,NA,48207980,48208580,48211820,48212420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48210390,48211020,NA,48207980,48208580,48211820,48212420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48211820,48212420,NA,48207980,48208580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48230040,48230640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48231860,48234160,NA,NA,NA,48236710,48237520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48235150,48235750,NA,48231860,48234160,48236710,48237520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48236710,48237520,NA,48231860,48234160,NA,NA,NA,NA,NA,NA,NA,FAN,48238320,48239320,NA,NA
CHN,annotated-0-FULL_RECORDING,48242530,48243560,NA,NA,NA,NA,NA,FAN,48240700,48241700,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48253260,48253860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48265720,48266920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48282370,48282990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48287130,48288130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48296300,48297300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48311280,48311880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48313850,48315300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48318270,48319270,NA,NA,NA,48320080,48321080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48320080,48321080,NA,48318270,48319270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48339120,48339720,NA,NA,NA,NA,NA,FAN,48337320,48338320,NA,NA,FAN,48340530,48341660,NA,NA
CHN,annotated-0-FULL_RECORDING,48351050,48351700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48358720,48359330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,48360260,48361260,NA,NA
CHN,annotated-0-FULL_RECORDING,48361260,48362200,NA,NA,NA,NA,NA,FAN,48360260,48361260,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48370420,48371020,NA,NA,NA,48371880,48372680,MAN,48369420,48370420,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48371880,48372680,NA,48370420,48371020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48391130,48391730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48405830,48406430,NA,NA,NA,NA,NA,FAN,48404800,48405830,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48407710,48408310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48416280,48417120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48453570,48454610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48502790,48503930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAN,48504730,48505730,NA,NA
CHN,annotated-0-FULL_RECORDING,48507700,48508320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48509780,48510380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAN,48510380,48511580,NA,NA
CHN,annotated-0-FULL_RECORDING,48581190,48582930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,48582930,48584670,NA,NA
CHN,annotated-0-FULL_RECORDING,48597920,48598830,NA,NA,NA,48599770,48600500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48599770,48600500,NA,48597920,48598830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,48610040,48610670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
